,event,gid,layer,cell,x,y,r,phi,trackIndex,centerX,centerY,radius,momx,momy,momz,chargeParticle,flightLength,currentTrackPID,rawDriftTime,creatorProcessturnID,isScondary
61,40,1933,21,1,41.1051,-3.2350399999999997,41.232205007877035,-0.07853977936664042,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,415.834,,-9999
62,40,1934,21,2,41.2004,-1.61877,41.23218859668864,-0.03926995361483977,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,432.4,,-9999
63,40,1935,21,3,41.2322,0.0,41.2322,0.0,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,446.532,,-9999
22,40,2056,21,124,1.61877,-41.2004,41.23218859668864,-1.5315263731800568,9,-248.198,-65.5572,250.364,72.9808,-747.016,-313.68,1,453.553,211,48.2389,Decay,0
91,40,2081,21,149,35.15625,-21.543799999999997,41.23223535660539,-0.5497791753528966,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,518.692,,-9999
64,40,2085,21,153,38.09355,-15.7789,41.23217477665349,-0.3926998648388654,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,472.355,,-9999
65,40,2086,21,154,38.6837,-14.271175,41.23220927346272,-0.35342927872731233,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,460.839,,-9999
66,40,2087,21,155,39.214150000000004,-12.741475,41.23220519688615,-0.31415984878626224,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,443.676,,-9999
67,40,2088,21,156,39.68415,-11.19208,41.2322012018386,-0.2748891746690199,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,428.848,,-9999
68,40,2089,21,157,40.09295,-9.625475,41.232201113669944,-0.23561966871968604,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,423.63,,-9999
69,40,2091,21,159,40.72455,-6.450135,41.232186629145986,-0.15707963126094945,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,320.128,,-9999
54,40,2206,22,114,-14.029505,-40.4576,42.821074347860836,-1.9045912561766778,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1496.98,,-9999
23,40,2216,22,124,2.5209149999999996,-42.74685,42.82111859071088,-1.5118914333021845,9,-247.867,-68.771,250.357,77.6748,-746.523,-313.72,1,471.104,211,185.613,Decay,0
70,40,2252,23,0,44.14165,-5.2245,44.44975438596371,-0.11780953312197373,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,412.36,,-9999
71,40,2253,23,1,44.3127,-3.4874849999999995,44.449723653980406,-0.07853981355851275,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,420.488,,-9999
72,40,2254,23,2,44.41545,-1.7450900000000003,44.44971920958107,-0.039269958001395294,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,431.834,,-9999
24,40,2376,23,124,1.7450900000000003,-44.41545,44.44971920958107,-1.5315263687935012,9,-247.523,-71.9136,250.351,82.5181,-745.982,-313.764,1,489.365,211,165.572,Decay,0
73,40,2407,23,155,42.2742,-13.73572,44.449724291140434,-0.3141592605985508,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,446.944,,-9999
74,40,2408,23,156,42.78085,-12.065455,44.449705635465406,-0.27488951861504834,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,438.691,,-9999
75,40,2409,23,157,43.22155,-10.376585,44.44970079387178,-0.23561964394256046,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,431.512,,-9999
76,40,2410,23,158,43.59565,-8.671714999999999,44.449739481393195,-0.19634956404071233,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,416.799,,-9999
77,40,2411,23,159,43.9025,-6.953485,44.44975207911992,-0.15707990173778325,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,413.177,,-9999
48,40,2467,24,55,-23.17015,39.85755,46.102929874629446,2.0973702649744412,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,692.604,,-9999
25,40,2541,24,129,1.234255,-46.08645,46.102974513663696,-1.5440214278372077,9,-247.136,-75.2472,250.343,87.2987,-745.415,-313.815,1,506.599,211,259.096,Decay,0
56,40,2567,24,155,37.63375,-26.63045,46.1029283914265,-0.6158227602142635,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1478.63,,-9999
78,40,2597,25,9,43.20825000000001,20.20055,47.697118239627436,0.43732441208285966,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,421.109,,-9999
26,40,2717,25,129,0.4256899999999999,-47.69525,47.69714964794647,-1.5618713563387792,9,-246.758,-78.3544,250.339,92.0128,-744.835,-313.837,1,524.173,211,61.1043,Decay,0
88,40,2724,25,136,12.207830000000001,-46.1084,47.69712427252716,-1.311971415772443,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1011.24,,-9999
45,40,2771,26,7,45.7611,18.478099999999998,49.35097215678735,0.38377357818163826,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,80.2098,,-9999
27,40,2893,26,129,1.3212099999999998,-49.33325,49.35093870866693,-1.5440213978947852,9,-246.333,-81.677,250.336,96.8855,-744.21,-313.848,1,542.564,211,178.115,Decay,0
55,40,2899,26,135,11.77754,-47.925,49.35094805018035,-1.3298222120043908,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1347.46,,-9999
57,40,2900,26,136,13.480595000000001,-47.4741,49.35095351018078,-1.2941222374412538,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1279.96,,-9999
46,40,2924,26,160,44.706450000000004,-20.90095,49.35095118136023,-0.4373238148989936,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1017.15,,-9999
28,40,3069,27,129,0.45538999999999996,-51.0226,51.02463219673513,-1.5618713032090048,9,-245.888,-84.9621,250.33,101.948,-743.514,-313.886,1,561.396,211,171.219,Decay,0
29,40,3277,28,161,2.784345,-52.621449999999996,52.69506217077198,-1.5179328869023871,9,-245.481,-87.8426,250.326,105.782,-742.965,-313.919,1,570.233,211,432.482,Decay,0
30,40,3278,28,162,4.37239,-52.51335,52.69506354996263,-1.4877254931817059,9,-245.342,-88.7799,250.322,108.025,-742.63,-313.947,1,578.083,211,508.575,Decay,0
80,40,3396,29,72,-25.57095,47.8399,54.24508748184024,2.061670027835617,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,840.712,,-9999
31,40,3486,29,162,3.6840450000000002,-54.11985,54.24509518458351,-1.502829205663108,9,-244.957,-91.3459,250.316,111.435,-742.11,-313.973,1,595.364,211,53.6994,Decay,0
32,40,3694,30,162,4.63457,-55.662099999999995,55.85470987745706,-1.4877253616644375,9,-244.453,-94.6039,250.313,116.17,-741.372,-313.995,1,613.194,211,143.781,Decay,0
81,40,3826,31,86,-45.51705,35.108850000000004,57.48419947276817,2.4845769850501136,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,127.288,,-9999
33,40,3902,31,162,3.90405,-57.35145,57.48417541815312,-1.5028287958872484,9,-243.956,-97.7088,250.313,121.038,-740.592,-313.991,1,631.574,211,232.974,Decay,0
34,40,4124,32,176,1.160495,-59.09585,59.10724351437415,-1.551161346335125,9,-243.425,-100.897,250.312,125.707,-739.811,-313.995,1,647.614,211,258.867,Decay,0
82,40,4280,33,92,-49.272999999999996,35.30855,60.61783757362596,2.5198188725292296,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,19.2147,,-9999
35,40,4365,33,177,1.9833600000000002,-60.5854,60.617855538196004,-1.5380714138148202,9,-242.89,-103.951,250.306,130.196,-739.018,-314.03,1,664.701,211,23.5426,Decay,0
49,40,4518,34,90,-49.0804,38.1737,62.17810736786702,2.4805487794603063,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,297.585,,-9999
50,40,4519,34,91,-50.0629,36.87585,62.17814945487281,2.506729091633437,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,237.539,,-9999
36,40,4605,34,177,2.847685,-62.112849999999995,62.17809457503281,-1.5249814545346116,9,-242.318,-107.093,250.298,134.803,-738.166,-314.085,1,681.967,211,214.403,Decay,0
37,40,4845,35,177,2.0864350000000003,-63.7341,63.76824220424478,-1.5380714566365128,9,-241.738,-110.164,250.289,139.548,-737.256,-314.145,1,699.795,211,127.508,Decay,0
38,40,5102,36,194,4.55703,-66.5241,66.68000002422691,-1.502401233540307,9,-240.684,-115.493,250.273,146.918,-735.774,-314.257,1,722.349,211,46.7794,Decay,0
39,40,5359,37,195,5.50237,-68.0629,68.2849502601188,-1.4901293279355934,9,-239.845,-119.548,250.264,154.086,-734.28,-314.303,1,748.646,211,136.549,Decay,0
40,40,5614,38,194,4.77812,-69.7515,69.91496394180861,-1.5024011360169593,9,-239.359,-121.83,250.261,156.521,-733.755,-314.323,1,757.725,211,237.472,Decay,0
83,40,5841,39,165,-43.6341,-56.7304,71.57005635718055,-2.2264402422441214,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1384.13,,-9999
41,40,5871,39,195,5.76707,-71.3373,71.57003191053431,-1.4901294733571822,9,-238.432,-126.01,250.248,163.907,-732.1,-314.409,1,785.362,211,11.9412,Decay,0
53,40,6115,40,183,-47.3515,-55.8349,73.20997616623023,-2.274164653971915,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,190.596,,-9999
42,40,6151,40,219,5.99872,-72.9638,73.20997713480315,-1.4887658018340526,9,-237.888,-128.414,250.246,166.325,-731.549,-314.415,1,793.794,211,42.3892,Decay,0
84,40,6403,41,183,-48.9731,-56.4862,74.75998471140828,-2.2850729489506434,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,198.321,,-9999
85,40,6404,41,184,-47.7292,-57.5411,74.7599807507332,-2.2632562769805507,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,298.543,,-9999
43,40,6440,41,220,6.93811,-74.4374,74.76004206213436,-1.4778575321052174,9,-236.974,-132.306,250.236,173.177,-729.928,-314.477,1,819.375,211,149.403,Decay,0
44,40,6727,42,219,6.2556,-76.0883,76.34501901401296,-1.4887658125146184,9,-236.45,-134.501,250.237,175.538,-729.366,-314.469,1,828.145,211,241.906,Decay,0
83,42,0,0,0,7.44314,-1.480535,7.588960201887014,-0.19634985126219984,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,390.848,,-9999
84,42,1,0,1,7.58311,-0.29794,7.588960766514741,-0.03926974972615044,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,201.227,,-9999
85,42,2,0,2,7.536355,0.8919849999999999,7.588958026386099,0.1178095419494532,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,191.983,,-9999
86,42,3,0,3,7.304035,2.05995,7.5889604876903265,0.2748892409811548,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,735.472,,-9999
87,42,4,0,4,6.891859999999999,3.1771949999999998,7.588959238764232,0.4319694711488835,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,693.224,,-9999
88,42,5,0,5,6.30999,4.2162,7.588960155390196,0.5890485651935397,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,560.106,,-9999
89,42,6,0,6,5.572745,5.151395,7.588962859380062,0.7461284980577891,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,747.586,,-9999
0,42,7,0,7,4.6982800000000005,5.95974,7.58896144581062,0.9032079068083875,9,175.689,-104.286,203.766,331.067,513.383,272.864,1,89.4862,211,115.216,Decay,0
96,42,8,0,8,3.70813,6.62134,7.5889637957036005,1.0602873561987103,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,230.927,,-9999
97,42,9,0,9,2.62667,7.119895,7.588959091991799,1.217366898655797,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,246.928,,-9999
98,42,10,0,10,1.480535,7.44314,7.588960201887014,1.3744464755326968,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,313.561,,-9999
99,42,11,0,11,0.29794,7.58311,7.588960766514741,1.5315265770687463,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,613.063,,-9999
100,42,15,0,15,-4.2162,6.30999,7.588960155390196,2.159844891988436,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,238.833,,-9999
43,42,28,0,28,-3.70813,-6.62134,7.5889637957036005,-2.081305297391083,8,-412.947,271.363,494.392,-832.834,-1226.03,-75.6568,-1,80.7901,-211,54.7052,Decay,0
121,42,37,0,37,5.95974,-4.6982800000000005,7.58896144581062,-0.6675884199865091,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,353.199,,-9999
122,42,38,0,38,6.62134,-3.70813,7.5889637957036005,-0.5105089705961864,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,836.454,,-9999
123,42,39,0,39,7.119895,-2.62667,7.588959091991799,-0.3534294281390995,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,179.383,,-9999
130,42,41,1,1,8.737905,-0.9394199999999999,8.788258856305099,-0.10709952080480767,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,320.608,,-9999
131,42,47,1,7,6.432079999999999,5.98848,8.788261821133915,0.7496983614972403,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1091.77,,-9999
1,42,48,1,8,5.51436,6.842905,8.788260069469098,0.8924980331337311,9,176.97,-102.301,203.774,328.126,515.296,272.805,1,102.953,211,110.36,Decay,0
155,42,51,1,11,2.1733950000000006,8.515274999999999,8.788262294199574,1.3208968399941123,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,681.454,,-9999
156,42,52,1,12,0.9394199999999999,8.737905,8.788258856305099,1.463696805990089,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,322.354,,-9999
44,42,71,1,31,-4.484385,-7.5580300000000005,8.7882607101249,-2.106294931260911,-1,-4.64127,-7.42513,0.00231382,0.00460146,-0.00519073,-0.0292902,-1,0.439844,11,33.2732,hIoni,1
180,42,81,1,41,6.842905,-5.51436,8.788260069469098,-0.6782982936611656,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,205.746,,-9999
90,42,84,2,0,9.887360000000001,-1.632406,10.021209364065598,-0.16362424888926488,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,184.815,,-9999
91,42,89,2,5,8.837905,4.72396,10.021195680687258,0.49087397172518976,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,374.135,,-9999
92,42,91,2,7,7.31411,6.85041,10.02119365446053,0.7526731251758925,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1128.54,,-9999
2,42,92,2,8,6.35738,7.7464900000000005,10.021196923746185,0.8835729373987122,9,178.262,-100.258,203.774,325.099,517.211,272.801,1,116.899,211,183.896,Decay,0
101,42,95,2,11,2.9089989999999997,9.5897,10.021208573420724,1.2762724635469,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,567.655,,-9999
102,42,96,2,12,1.632406,9.887360000000001,10.021209364065598,1.4071720779056318,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,330.727,,-9999
116,42,105,2,21,-8.51002,5.29187,10.02119396565599,2.5852689966310023,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,634.754,,-9999
117,42,120,2,36,-1.632406,-9.887360000000001,10.021209364065598,-1.7344205756841615,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,201.594,,-9999
118,42,122,2,38,0.98225,-9.972954999999999,10.021209831877835,-1.4726215894961188,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,193.509,,-9999
119,42,123,2,39,2.275574999999999,-9.759409999999999,10.021193797583448,-1.3417218869289318,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,212.671,,-9999
124,42,124,2,40,3.5299650000000002,-9.378910000000001,10.021207795935828,-1.2108228004512889,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,355.964,,-9999
125,42,125,2,41,4.72396,-8.837905,10.021195680687258,-1.0799223550697068,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,403.514,,-9999
126,42,129,2,45,8.51002,-5.29187,10.02119396565599,-0.5563236569587909,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,194.655,,-9999
127,42,130,2,46,9.127955,-4.135820000000001,10.021205993014265,-0.4254237684902608,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,387.846,,-9999
128,42,131,2,47,9.5897,-2.9089989999999997,10.021208573420724,-0.2945238632479966,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,373.842,,-9999
132,42,138,3,6,10.042605,5.188124999999999,11.303563871702146,0.476848305293117,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,190.708,,-9999
157,42,140,3,8,8.63631,7.292735,11.303531934591286,0.70124985163738,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1088.07,,-9999
3,42,142,3,10,6.79702,9.03167,11.303563326194974,0.9256484799000432,9,179.607,-98.1367,203.79,322.057,519.169,272.685,1,130.183,211,54.0074,Decay,0
158,42,145,3,13,3.432625,10.7697,11.30351062637732,1.2622459633597363,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,202.085,,-9999
159,42,146,3,14,2.2052150000000004,11.08635,11.3035449978635,1.3744465364095786,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1052.46,,-9999
175,42,174,3,42,-2.205215000000001,-11.08635,11.3035449978635,-1.7671461171802147,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,294.978,,-9999
176,42,175,3,43,-0.95007,-11.26355,11.303547744288075,-1.6549462080136434,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,246.241,,-9999
177,42,177,3,45,1.580129,-11.192599999999999,11.303588032861112,-1.4305469593433038,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,232.669,,-9999
178,42,178,3,46,2.8233610000000002,-10.9453,11.30358170786238,-1.3183476324764718,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,183.37,,-9999
179,42,179,3,47,4.03109,-10.56035,11.303569290741752,-1.2061477670803096,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,207.235,,-9999
181,42,180,3,48,5.188124999999999,-10.042605,11.303563871702146,-1.0939480215017796,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,226.574,,-9999
182,42,187,3,55,10.7697,-3.432625,11.30351062637732,-0.3085503634351604,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,542.456,,-9999
103,42,188,4,0,11.96135,3.3101555,12.410923545678632,0.26998094123361477,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,195.581,,-9999
104,42,189,4,1,11.5793,4.466629999999999,12.41092148258541,0.36815547196388804,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,406.428,,-9999
105,42,192,4,4,9.784089999999999,7.635595,12.41091165596327,0.6626807307477589,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1019.26,,-9999
106,42,193,4,5,8.988574999999999,8.557845,12.410930326718058,0.7608550650812,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1196.26,,-9999
4,42,195,4,7,7.1463149999999995,10.146965,12.410911199039738,0.9572029602297507,9,180.767,-96.2794,203.803,319.221,520.962,272.593,1,142.697,211,152.217,Decay,0
111,42,196,4,8,6.117325,10.7986,12.41093981596982,1.0553792264900408,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,197.833,,-9999
112,42,197,4,9,5.029425,11.3462,12.410937525852951,1.1535535199690252,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,399.427,,-9999
93,42,251,4,63,12.228200000000001,2.1217945,12.410918061941683,0.171805889695009,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,389.832,,-9999
133,42,254,5,2,12.68315,4.9322,13.608412499718694,0.3708819669177383,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,371.355,,-9999
134,42,255,5,3,12.205,6.018835,13.60839445920146,0.45814860408119934,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,228.502,,-9999
135,42,256,5,4,11.633949999999999,7.059670000000001,13.60836996526035,0.545416386169524,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,200.038,,-9999
136,42,257,5,5,10.974405,8.046765,13.60837947991053,0.6326817549756936,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,239.668,,-9999
137,42,258,5,6,10.23133,8.97265,13.608400405315829,0.7199491122920024,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,219.354,,-9999
138,42,259,5,7,9.410365,9.830235,13.608397759782378,0.8072167850204425,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,201.646,,-9999
160,42,260,5,8,8.51783,10.61299,13.608415949294026,0.8944809553853894,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,227.609,,-9999
5,42,261,5,9,7.56042,11.314955,13.608385548198765,0.9817471677916909,9,182.016,-94.2189,203.798,316.18,522.796,272.622,1,155.656,211,63.9785,Decay,0
161,42,262,5,10,6.545485,11.93085,13.608400185463573,1.0690143891415562,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1154.61,,-9999
162,42,263,5,11,5.480735,12.4559,13.608376132008734,1.156280102910218,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1122.63,,-9999
163,42,264,5,12,4.374275,12.886199999999999,13.608395651788824,1.243547124789893,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1042.94,,-9999
164,42,265,5,13,3.2345245,13.218399999999999,13.608388857653216,1.3308133692036344,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1042.22,,-9999
165,42,266,5,14,2.0701555,13.45,13.608381380391286,1.4180798355464315,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1291.06,,-9999
45,42,297,5,45,-7.56042,-11.314955,13.608385548198765,-2.1598454857981024,8,-412.999,271.285,494.391,-847.519,-1215.92,-75.4883,-1,141.219,-211,20.3552,Decay,0
6,42,334,6,10,7.96644,12.4448,14.776238131324225,1.001382356603802,9,183.208,-92.2265,203.794,313.262,524.536,272.647,1,168.157,211,8.95792,Decay,0
46,42,374,6,50,-7.96644,-12.4448,14.776238131324225,-2.140210296985991,8,-413.014,271.265,494.391,-850.299,-1213.98,-75.4584,-1,152.639,-211,55.9828,Decay,0
166,42,414,7,10,9.09617,13.0512,15.908303809925808,0.9621132548020443,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,211.803,,-9999
7,42,415,7,11,8.044175000000001,13.724699999999999,15.908367028725008,1.0406531556933256,9,184.255,-90.4567,203.79,310.974,525.882,272.672,1,175.875,211,155.874,Decay,0
168,42,432,7,28,-11.467555,11.025855,15.90830902890216,2.37582882927302,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1516.29,,-9999
169,42,433,7,29,-12.2973,10.09216,15.908339974855956,2.454367962954057,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1515.42,,-9999
170,42,434,7,30,-13.0512,9.09617,15.908303809925808,2.532909581596941,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,1512.15,,-9999
172,42,445,7,41,-15.3929,-4.016719999999999,15.908344036020845,-2.886338437153155,-1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,,-9999,93.5268,,-9999
47,42,454,7,50,-9.09617,-13.0512,15.908303809925808,-2.1794793987877488,8,-413.035,271.233,494.391,-853.029,-1212.06,-75.4446,-1,164.529,-211,104.477,Decay,0
